Date,Firm,To Grade,From Grade,Action
2017-12-05,Stephens & Co.,Equal-Weight,,init
2018-02-20,JP Morgan,Neutral,Neutral,main
2018-02-21,Bernstein,Outperform,,init
2018-02-22,Stephens & Co.,Equal-Weight,Equal-Weight,main
2018-03-05,Cowen & Co.,Outperform,Market Perform,up
2018-03-08,Bank of America,Underperform,Buy,down
2018-03-13,Citigroup,Neutral,Buy,down
2018-03-29,Berenberg,Hold,,init
2018-04-10,Citigroup,Neutral,Neutral,main
2018-05-04,Bank of America,Underperform,Underperform,main
2018-06-28,Scotiabank,Sector Outperform,Sector Perform,up
2018-07-11,Citigroup,Neutral,Neutral,main
2018-07-18,RBC Capital,Sector Perform,Underperform,up
2018-08-08,HSBC,Buy,Hold,up
2018-09-04,Barclays,Equal-Weight,,init
2018-10-02,UBS,Buy,Buy,main
2018-10-10,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-10-11,Citigroup,Neutral,Neutral,main
2018-10-31,Bank of America,Buy,Neutral,up
2018-11-02,Citigroup,Buy,Neutral,up
2019-01-07,Citigroup,Buy,Buy,main
2019-01-14,Bernstein,Market Perform,Outperform,down
2019-02-19,Citigroup,Buy,Buy,main
2019-04-18,Bank of America,Underperform,Buy,down
2019-05-31,Citi,Buy,,main
2019-08-01,UBS,Buy,,main
2019-08-02,Stifel,Hold,,main
2019-08-05,Bank of America,Neutral,Underperform,up
2019-08-06,Citigroup,Buy,,main
2019-09-05,JP Morgan,Neutral,,main
2019-09-23,Consumer Edge Research,Overweight,,init
2019-10-04,Stifel Nicolaus,Hold,,main
2019-11-07,Stifel Nicolaus,Hold,,main
2019-11-25,Bank of America,Buy,Neutral,up
2019-12-10,Bernstein,Underperform,Market Perform,down
2019-12-11,Morgan Stanley,Equal-Weight,,main
2019-12-19,UBS,Buy,,main
2020-01-23,Stephens & Co.,Equal-Weight,Overweight,down
2020-02-13,UBS,Buy,,main
2020-02-14,Citigroup,Neutral,Buy,down
2020-02-21,JP Morgan,Overweight,Neutral,up
2020-03-02,Bernstein,Market Perform,Underperform,up
2020-03-13,UBS,Buy,,main
2020-03-30,Morgan Stanley,Equal-Weight,,main
2020-03-31,Stifel,Hold,,main
2020-04-02,Credit Suisse,Outperform,,main
2020-04-09,Susquehanna,Positive,,main
2020-04-09,Citigroup,Neutral,,main
2020-04-13,Stephens & Co.,Equal-Weight,,main
2020-05-08,Citigroup,Neutral,,main
2020-05-11,B of A Securities,Underperform,Buy,down
2020-06-18,Morgan Stanley,Equal-Weight,,main
2020-07-13,B of A Securities,Buy,Underperform,up
2020-08-07,Citigroup,Buy,Neutral,up
2020-08-10,Citigroup,Buy,Neutral,up
2020-08-18,Morgan Stanley,Equal-Weight,,main
2020-09-17,HSBC,Hold,Buy,down
2020-11-05,UBS,Buy,,main
2020-11-06,Credit Suisse,Outperform,,main
2020-11-09,Morgan Stanley,Equal-Weight,,main
2020-11-23,Stephens & Co.,Overweight,Equal-Weight,up
2020-12-14,Morgan Stanley,Equal-Weight,,main
2021-01-12,Cleveland Research,Buy,Neutral,up
2021-02-08,Morgan Stanley,Equal-Weight,,main
2021-02-19,Credit Suisse,Outperform,,main
2021-05-10,Morgan Stanley,Equal-Weight,,main
2021-07-08,RBC Capital,Sector Perform,,main
2021-08-17,Berenberg,Buy,Hold,up
2021-08-20,HSBC,Buy,Hold,up
2021-10-07,RBC Capital,Sector Perform,,main
2021-10-13,Mizuho,Neutral,,init
2021-11-05,RBC Capital,Sector Perform,,main
2021-12-06,Morgan Stanley,Equal-Weight,,main
2021-12-17,Piper Sandler,Overweight,,init
2022-01-04,UBS,Buy,,main
2022-01-13,Berenberg,Hold,Buy,down
2022-02-15,Mizuho,Neutral,,main
2022-02-17,Mizuho,Neutral,,main
2022-02-17,JP Morgan,Neutral,Overweight,down
2022-02-28,Piper Sandler,Overweight,,main
2022-03-01,Stifel,Hold,,main
2022-03-07,Piper Sandler,Overweight,,main
2022-03-16,Goldman Sachs,Buy,,main
2022-03-17,Morgan Stanley,Equal-Weight,,main
2022-03-22,Citigroup,Buy,,main
2022-03-28,Scotiabank,Sector Perform,Sector Outperform,down
2022-04-14,Consumer Edge Research,Equal-Weight,Overweight,down
2022-04-21,RBC Capital,Sector Perform,,main
2022-04-29,Mizuho,Neutral,,main
2022-05-09,RBC Capital,Sector Perform,,main
